US1,US2,US3,US4,US5,US6,US7,US8,US9,US10,US11,US12,US13,US14,US15,US16,US17,US18,US19,US20,US21,US22,US23,US24,Class
-1.1641955176,-1.2729483287,-0.7345851643,-1.0046840021,-1.1100091893,-1.1025264073,-1.3065880426,-0.9134924975,-0.3468188904,0.3277258846,0.4982546972,2.3390866098,2.0425590024,1.7816999316,1.6288745544,-0.378775985,-0.2269791776,-0.141955389,-0.2193810184,-0.2087786572,-0.5791075368,-0.82715918,-0.8394033533,-0.955695206,Move-Forward
-1.1455109402,-1.264438571,-0.7217588407,-0.9993379123,-1.1040355852,-1.0970686374,-1.2966848955,-0.9071950101,-0.3541882764,0.3170212358,0.4895718093,2.3390866098,2.0425590024,1.7816999316,-0.7151378165,-0.3851479152,-0.2344095849,-0.1509489368,-0.2254965303,-0.214910951,-0.5588244614,-0.8176152859,-0.8277884783,-0.9435263703,Move-Forward
-1.1255807242,-1.2509647881,-0.7169489693,-0.9939918225,-1.0988086816,-1.0916108674,-1.2966848955,-0.8981985995,-0.3645054167,0.3040227336,0.4779946254,2.3390866098,2.0425590024,1.7816999316,1.6288745544,-0.3915198455,-0.2418399923,-0.1554457107,-0.2316120422,-0.4418058223,-0.5407950611,-0.8067988725,-0.8146249533,-0.9287499271,Move-Forward
-1.1093874238,-1.2396184446,-1.5041645817,-0.9878820056,-1.0935817779,-1.085373416,-1.2867817484,-0.8919011121,-0.3704009255,0.3047873514,0.4678645894,2.3390866098,2.0425590024,1.7816999316,1.6288745544,-0.3978917758,-0.2503318864,-0.1666876456,-0.2386011986,-0.4295412347,-0.5261461733,-0.7959824592,-0.8014614283,-0.9148426864,Move-Forward
-1.0882115694,-1.229690394,-0.7586345211,-0.9817721886,-1.0876081738,-1.0791359647,-1.2811228072,-0.8874029068,-0.3792441886,0.2894949959,0.4519459616,2.3390866098,2.0425590024,1.7816999316,1.6288745544,-0.4042637061,-0.2577622937,-0.1756811934,-0.2455903551,-0.0397025562,-0.5058630979,-0.7851660459,-0.7882979033,-0.8991970406,Move-Forward
-1.0956854004,-1.216216611,-0.7554279402,-0.9756623717,-1.0816345696,-1.0728985133,-1.2712196601,-0.8838043425,-0.3880874518,0.2787903471,0.4367509077,2.3390866098,1.1698839995,1.7816999316,1.6288745544,-0.4115459121,-0.2662541878,-0.1813021608,-0.2525795115,-0.0353223464,-0.4878336975,-0.7730771134,-0.7735857284,-0.8826821923,Move-Forward
-1.0757551845,-1.2034519746,-0.7482131331,-0.971080009,-1.0756609655,-1.0666610619,-1.2719270278,-0.8766072141,-0.396930715,0.2703795516,0.4251737238,2.3390866098,2.0425590024,1.7816999316,1.6288745544,-0.4188281181,-0.2747460819,-0.1936682891,-0.2604423125,-0.0300660945,-0.4664237846,-0.7609881808,-0.7588735534,-0.8670365465,Move-Forward
-1.0483511376,-1.1899781916,-0.7466098427,-0.9626790107,-1.0696873613,-1.0604236105,-1.2690975572,-0.8694100856,-0.4065109167,-0.1616294904,0.4114258179,2.3390866098,2.0425590024,1.7816999316,1.6288745544,-0.4261103242,-0.283237976,-0.202661837,-0.2665578243,-0.0256858847,-0.4450138716,-0.7488992483,-0.7441613784,-0.8505216982,Move-Forward
-1.0296665601,-1.1772135552,-0.7434032618,-0.9588603751,-1.0629670566,-1.0541861591,1.1663692605,-0.8622129571,-0.4153541799,-0.1708049037,0.397677912,2.3390866098,2.0425590024,1.7816999316,1.6288745544,-0.4324822544,-0.2917298701,-0.2116553848,-0.2709260471,-0.2665974275,-0.4236039587,-0.7368103157,-0.7294492034,-0.8340068499,Move-Forward
-1.0097363442,-1.1637397722,-0.7337835191,-0.9527505582,-1.0569934525,-1.0456096635,1.1663692605,-0.8559154697,-0.4249343816,-0.2021542324,0.3817592841,2.3390866098,2.0425590024,1.7816999316,1.6288745544,-0.4397644605,-0.2991602775,-0.2206489327,-0.2805361372,-0.2683495115,-0.4021940458,-0.7240851236,-0.7147370285,-0.8140151914,Move-Forward
-0.9474544195,-1.1495568428,-0.7297752929,-0.9466407413,-1.0517665489,-1.0424909378,1.1663692605,-0.8487183412,-0.4345145834,0.2053870409,0.3701821002,2.3390866098,2.0425590024,1.7816999316,1.6288745544,-0.4461363907,-0.3065906848,-0.228518287,-0.2866516491,-0.2806140991,-0.3807841328,-0.7119961911,-0.7000248535,-0.8001079507,Move-Forward
-0.9150678186,-1.1367922064,-0.7241637763,-0.9405309243,-1.0457929447,-1.0362534864,1.1663692605,-0.8397219306,-0.4463056009,0.2160916897,0.3557106203,2.3390866098,2.0425590024,1.7816999316,1.6288745544,-0.452508321,-0.3150825789,-0.2341392544,0.0217448784,-0.2753578472,-0.3582473824,-0.6979984797,-0.6845383535,-0.7835931024,Move-Forward
-0.9374893115,-1.1233184234,-0.7145440336,-0.9344211074,-1.0398193406,-1.030016035,1.1663692605,-0.8352237253,-0.4536749869,0.1579807389,0.3419627144,2.3390866098,2.0425590024,1.7816999316,1.6288745544,-0.4588802513,-0.3225129862,-0.2453811892,-0.2945144501,-0.2963828546,-0.3368374694,-0.6852732876,-0.6698261785,-0.7636014439,Move-Forward
-0.9138221801,-1.109135494,-0.7081308718,-0.9283112905,-1.0338457364,-1.0237785836,1.1663692605,-0.8253276737,-0.4632551886,0.1388652946,0.3274912345,2.3390866098,2.0425590024,1.7816999316,1.6288745544,-0.4652521816,-0.3299433936,-0.2498779632,0.0400914141,-0.3033911904,-0.3154275565,-0.673184355,-0.6551140036,-0.7470865956,Move-Forward
-0.8901550487,-1.0956617111,-0.7041226457,-0.9229652006,-1.0278721323,-1.0183208137,1.1663692605,-0.8190301863,-0.4720984518,0.1839777432,0.3137433286,2.3390866098,2.0425590024,1.7816999316,1.6288745544,-0.4688932846,-0.3373738009,-0.258871511,-0.310240052,-0.3095234842,-0.2940176436,-0.6610954225,-0.6404018286,-0.7314409498,Move-Forward
-0.8677335558,-1.0807696352,-0.6985111291,-0.9168553837,-1.0226452286,-1.0120833623,1.1663692605,-0.814531981,-0.4809417149,0.1143975258,0.3007189967,2.3390866098,2.0425590024,1.7816999316,-0.7850909338,-0.4716241118,-0.3448042083,-0.2656166719,-0.3163555639,-0.3130276521,-0.2726077306,-0.6496427496,-0.6256896536,-0.7149261015,Sharp-Right-Turn
-0.8453120629,-1.0680049987,-1.3061582108,-0.9115092939,-1.017418325,-1.0066255923,1.1663692605,-0.8055355704,-0.4897849781,0.1640976811,0.2876946648,2.3390866098,2.0425590024,1.7816999316,-0.796166844,-0.4716241118,-0.3522346156,-0.2734860263,-0.2656841798,-0.3191599459,-0.2523246552,-0.6400988555,-0.6117518036,-0.6992804557,Sharp-Right-Turn
-0.8191536545,-1.0552403623,-0.6864864507,-0.905399477,-1.0114447208,-1.000388141,1.1663692605,-0.8019370062,-0.4956804869,0.1533930323,0.2739467589,2.3390866098,2.0425590024,1.7816999316,-0.8066598116,-0.4770857664,-0.3554190759,-0.2779828002,-0.3312075213,-0.3244161978,-0.2320415798,-0.6280099229,-0.5978139537,-0.6836348099,Sharp-Right-Turn
-0.8004690771,-1.0424757258,-1.274894047,-0.9000533871,-1.0062178172,-0.9925913267,1.1663692605,-0.7893420313,-0.5023129342,0.0723435483,0.260198853,0.7045727945,0.9730346706,1.7816999316,1.6288745544,-0.4834576966,-0.3586035362,-0.2734860263,-0.3381966778,0.0505297671,-0.2117585044,-0.6146484712,-0.5838761037,-0.6671199616,Move-Forward
-0.7743106687,-1.0325476752,-0.66644532,-0.8939435702,-1.0002442131,-0.989472601,1.1663692605,-0.7803456207,-0.0888903817,0.1319837346,0.2478980951,0.7029718995,2.0425590024,1.7816999316,1.6288745544,-0.4898296269,-0.359665023,-0.2903489285,-0.3434385451,-0.3358047435,-0.1892217539,-0.6031957982,-0.5699382537,-0.6523435184,Move-Forward
-0.7593630068,-1.0197830387,-0.6656436748,-0.8885974804,-0.9950173094,-0.9816757868,1.1663692605,-0.783944185,-0.5133670132,0.1235729391,0.2363209111,2.3390866098,2.0425590024,1.7816999316,1.6288745544,-0.4952912814,-0.3649724568,-0.3004666698,-0.2796624927,-0.3445651632,-0.1723191911,-0.5930156445,-0.5575490537,-0.6384362777,Move-Forward
-0.7406784294,-1.0112732811,-0.6600321582,-0.8840151177,-0.9905371063,-0.9793367425,1.1663692605,-0.7758474154,-0.5273688465,0.1151621436,0.2254673012,0.669353104,0.7832918158,1.7816999316,1.6288745544,-0.4998426602,-0.3713413773,-0.3060876372,-0.2665578243,-0.349821415,-0.1542897907,-0.5828354908,-0.5459341788,-0.5923685429,Move-Forward
-0.719502575,-0.9992177911,-0.6480074798,-0.879432755,-0.9868036037,-0.974658654,-1.1870429098,-0.768650287,-0.5340012939,0.1075159658,0.2146136913,0.6549450489,2.0425590024,1.7816999316,1.6288745544,-0.5016632117,-0.3766488112,-0.3105844112,-0.3469331233,-0.351573499,-0.1385140654,-0.5739278563,-0.5350936288,-0.6106217963,Move-Forward
-0.702063636,-0.9878714476,-0.6439992537,-0.8756141194,-0.9830701011,-0.9668618398,1.1663692605,0.3990838078,-0.5406337412,0.1006344059,0.2052072294,2.3390866098,2.0425590024,1.7816999316,1.6288745544,-0.5053043147,-0.3808947582,-0.3184537655,-0.3556695688,0.0890756139,-0.1193578275,-0.5656564814,-0.5242530788,-0.5715076819,Move-Forward
-0.6896072511,-0.9786525434,-0.6423959632,-0.8717954838,-0.9793365985,-0.9559462999,1.1663692605,0.3918866794,-0.54652925,0.0073510375,0.1958007674,2.3390866098,2.0425590024,1.7816999316,1.6288745544,-0.5089454177,-0.386202192,-0.3229505395,-0.3600377916,0.0952079078,-0.1047089397,-0.5567488469,-0.5141868538,-0.5576004412,Move-Forward
-0.6721683122,-0.9680153464,-0.641594318,-0.8679768482,-0.9756030959,-0.9637431141,1.1663692605,0.3873884741,-0.5516878202,-0.0018243758,0.1871178795,2.3390866098,2.0425590024,1.7816999316,1.6288745544,-0.5125865207,-0.3904481391,-0.3263231199,-0.349554057,0.1013402016,-0.094567402,-0.5497499912,-0.5048949538,-0.5506468208,Move-Forward
-0.6572206502,-0.7084677382,-0.6367844467,-0.8641582126,-0.9726162938,-0.9606243884,1.1663692605,0.3738938582,-0.5575833289,0.0807543438,0.1784349916,0.5869070105,0.9254212951,1.7816999316,1.6288745544,-0.5162276238,-0.3946940861,-0.3285715069,0.4742927574,-0.3594578768,-0.0810453518,-0.5414786164,-0.4956030538,-0.523701542,Move-Forward
-0.6198514954,-0.6992488341,-0.6135367351,-0.8580483957,-0.9681360907,-0.9567259813,1.1663692605,0.3720945761,-0.5634788377,0.0738727838,0.1690285296,0.5684967178,0.9005486362,1.7816999316,1.6288745544,-0.5180481753,-0.4000015199,-0.3319440873,-0.367026948,-0.3664662125,-0.066396464,-0.5312984626,-0.4855368289,-0.5497776183,Move-Forward
-0.6073951104,-0.6893207835,-0.6111317994,-0.853466033,-0.9644025881,-0.9497088485,1.1663692605,0.3603992423,-0.5693743465,0.0669912239,0.1588984937,0.5572904526,0.8856250409,1.7816999316,1.6288745544,-0.5216892783,-0.404247467,-0.3330682808,-0.3722688154,0.1241172929,-0.042732876,-0.5198457897,-0.4746962789,-0.5419547954,Move-Forward
-0.5924474485,-0.6829384653,-0.6039169924,-0.8488836703,-0.9606690855,-0.9411323528,1.1663692605,-0.7353635678,-0.5737959781,0.0585804283,0.1480448838,0.5444832925,2.0425590024,1.7816999316,1.6288745544,-0.5253303813,-0.4095549008,-0.3386892482,-0.3687742372,-0.3769787162,0.228834967,-0.5122106744,-0.4630814039,-0.5037098835,Move-Forward
-0.5737628711,-0.1922091078,-0.4091172023,-0.8443013076,-0.9532020804,-0.6386159608,1.1663692605,-0.7335642857,-0.5789545482,0.0501696328,0.1364676999,0.5292747898,2.0425590024,1.7816999316,1.6288745544,-0.5125865207,-0.4148623346,-0.349931183,-0.3792579718,-0.3796068422,0.2367228297,-0.5033030399,-0.4506922039,-0.5184863267,Move-Forward
-0.5488501012,-0.1914999613,-0.3970925239,-0.8397189449,-0.9487218772,-0.9255387244,1.1663692605,-0.7281664393,-0.5789545482,0.0417588373,0.124890516,0.5156671821,2.0425590024,1.7816999316,1.6288745544,-0.5071248662,-0.4212312552,-0.35217957,-0.3871207728,0.15390272,0.0136090002,-0.4912141074,-0.4375286789,-0.5071866937,Move-Forward
-0.5451131857,-0.1808627642,-0.3858694908,-0.8320816737,-0.9434949736,-0.9309964943,1.1663692605,-0.7173707466,-0.183218522,0.0318188063,0.1118661841,0.5012591269,0.4251255279,1.7816999316,1.6288745544,-0.5053043147,-0.426538689,-0.3622973113,-0.3949835738,0.1652912657,0.0338920756,-0.4759438768,-0.423590829,-0.4924102504,Move-Forward
-0.5314111623,-0.1709347136,-0.3738448124,-0.8244444026,-0.9390147705,-0.9263184058,-1.1297461302,-0.7182703877,-0.595904136,0.022643393,0.0995654262,0.4868510718,2.0425590024,1.7816999316,1.6288745544,-0.5162276238,-0.4318461228,-0.3679182787,-0.3967308629,-0.3927474718,0.054175151,-0.3251503499,-0.409652979,-0.4767646046,Move-Forward
-0.5089896694,-0.8630616688,-0.361820134,-0.8183345856,-0.9367746689,-0.924759043,-1.1474303215,-0.7164711055,-0.6135906623,0.0111741264,0.0865410943,0.4724430166,2.0425590024,1.7816999316,1.6288745544,-0.5235098298,-0.4329076096,-0.3735392461,-0.4045936639,-0.3892433039,0.0744582264,-0.3175152346,-0.395715129,-0.4611189589,Move-Forward
-0.4840768995,-0.1567517842,-0.3481921651,-0.8137522229,-0.9330411663,-0.9200809544,-1.1460155862,-0.7119729002,-0.6216969868,0.0027633309,0.0727931884,0.4580349614,0.3910144529,1.7816999316,1.6288745544,-0.5244201055,-0.4382150434,-0.3791602135,-0.4089618866,0.1950766928,0.3065867561,-0.4409495984,-0.381777279,-0.4454733131,Move-Forward
-0.4566728526,-0.1064023848,-0.3353658415,-0.8114610416,-0.9285609632,-0.9154028659,-1.1438934832,0.2686358542,-0.63054025,-0.0071767002,0.0619395784,0.4428264587,2.0425590024,1.7816999316,1.6288745544,3.4571260403,-0.4467069375,-0.3847811809,-0.4133301094,-0.4006318495,0.3212356439,-0.4307694447,-0.3678394291,-0.4289584648,Move-Forward
-0.4367426367,-0.82264032,-0.3233411631,-0.807642406,-0.9225873591,-0.9115044588,-1.140356645,-0.6966790022,-0.6371726973,-0.0171167312,0.0481916725,0.427617956,0.3618779096,1.7816999316,1.6288745544,3.4571260403,-0.4520143713,-0.3904021483,-0.4203192658,-0.4015078915,0.3358845317,-0.4186805122,-0.3508042791,-0.413312819,Move-Forward
-0.4180580592,-0.6120238182,-0.3105148395,-0.8022963162,-0.918107156,-0.9091654145,-1.1361124391,0.2452451867,-0.2429105483,-0.0270567623,0.0344437666,0.4124094533,2.0425590024,1.7816999316,1.6288745544,3.4571260403,-0.4541373449,-0.3960231157,-0.4255611332,0.2344985816,0.351660257,-0.4046828008,-0.3353177791,-0.3967979707,Move-Forward
-0.3931452893,-0.6006774747,-0.7987167824,-0.7931315908,-0.9158670544,-0.904487326,-1.1283313949,0.2434459046,-0.2274348378,-0.0377614111,0.0199722867,0.3964005031,2.0425590024,1.7816999316,1.6288745544,-0.5535489296,-0.4594447787,-0.4016440831,-0.4290557114,0.2800527643,0.3674359823,-0.2767946198,-0.3198312791,-0.3794139198,Move-Forward
-0.3694781579,-0.6013866212,-0.7858904588,-0.7961864992,-0.9113868513,-0.9005889189,1.1663692605,-0.6759872579,-0.2605970746,-0.0492306777,0.0055008068,0.3803915529,0.3185284184,1.7816999316,1.6288745544,3.4571260403,-0.4679366728,-0.4072650506,-0.4342975787,0.2783006803,0.3843385452,-0.2678869853,-0.3043447792,-0.3620298689,Move-Forward
-0.3408284726,-0.5971317424,-0.2720358686,-0.7938953179,-0.9069066482,-0.8959108303,-1.1247945567,-0.663392283,-0.2650187062,-0.0591707088,-0.0046292291,0.3643826027,0.3021835283,1.7816999316,1.6288745544,3.4571260403,-0.4689981595,-0.412886018,-0.4386658015,0.2975736038,0.401241108,-0.2583430912,-0.2919555792,-0.3455150206,Move-Forward
-0.3159157027,-0.5900402777,-0.9766820227,-0.7893129552,-0.9031731456,-0.8920124232,-1.1184282478,0.2029620569,-0.2797574782,-0.0698753576,-0.020547857,0.3483736525,0.2879705804,1.7816999316,1.6288745544,3.4571260403,-0.4743055934,-0.4173827919,-0.439539446,0.3045819395,0.4181436709,-0.2487991971,-0.2764690792,-0.3281309698,Move-Forward
-0.2959854868,-0.7474707941,-0.9646573443,-0.7824394111,-0.8986929425,-0.8873343347,-1.1170135125,0.1849692357,-0.2900746185,-0.0805800064,-0.0371900588,0.3323647023,2.0425590024,1.7816999316,1.6288745544,3.4571260403,-0.4796130272,-0.4230037593,-0.4465286025,1.5739667599,0.4384267463,-0.239255303,-0.2609825792,-0.3116161214,Move-Forward
-0.2723183554,-0.570893323,-0.231151962,-0.7809119569,-0.8949594399,-0.8834359275,-1.1113545713,-0.6489980261,-0.3003917588,-0.0905200375,-0.0473200948,0.3163557521,0.2574127423,1.7816999316,1.6288745544,3.4571260403,-0.4318461228,-0.4275005332,-0.4500231807,-0.3603339187,0.3043330811,-0.2297114088,-0.2454960793,-0.2942320706,Move-Forward
-0.248651224,-0.5630927118,-0.2183256384,-0.7740384128,-0.8904792368,-0.8795375204,-1.1078177331,0.1597792861,-0.312919715,-0.1012246863,1.7731920759,0.3003468019,0.2439104418,1.7816999316,1.6288745544,3.4571260403,-0.462629239,-0.4331215006,-0.4543914034,-0.3988797656,0.3347576942,-0.2201675147,-0.2307839043,-0.2768480197,Move-Forward
-0.2274753695,-0.55741954,-0.906938888,-0.7702197773,-0.8845056326,-0.8748594319,-1.1056956301,0.1480839523,-0.3224999167,-0.1111647174,-0.0567265567,0.2843378517,0.2296974938,1.7816999316,1.6288745544,3.4571260403,-0.4934123551,-0.438742468,-0.4587596262,-0.3612099607,0.3448992319,-0.2106236206,-0.2152974043,-0.2603331714,Move-Forward
-0.2038082381,-0.6829384653,-0.9029306619,-0.7656374146,-0.8800254295,-0.8709610248,-1.1007440566,0.1390875417,-0.3328170571,-0.1211047484,-0.0900109605,0.2667280065,0.2154845459,1.7816999316,1.6288745544,3.4571260403,-0.4976583021,-0.443239242,-0.4622542044,-0.3358047435,0.5082906727,-0.2010797265,-0.2005852293,-0.2438183231,Move-Forward
-0.1801411067,-0.6694646823,-0.8876994025,-0.761818779,-0.8762919269,-0.8670626177,-1.0972072183,0.1174961563,-0.3446080746,-0.1318093973,-0.1044824403,0.2531203988,0.1991396558,0.5114642896,1.6288745544,3.4571260403,-0.4976583021,-0.4477360159,-0.4666224272,-0.3717224644,0.3910995703,-0.1915358324,-0.1850987294,-0.2264342722,Move-Forward
-0.1552283369,-0.5318902671,-0.871666498,-0.7549452349,-0.8725584243,-0.8623845291,-1.0929630124,-0.6256073586,-0.3541882764,-0.1417494283,-0.1160596243,0.2347101061,0.18705865,0.5000492913,1.6288745544,3.4571260403,-0.4987197889,-0.4522327898,-0.4736115836,-0.3813589261,0.4733587095,-0.1813556787,-0.1680635794,-0.2090502213,Move-Forward
-0.130315567,-0.5219622165,-0.8612451101,-0.7534177807,-0.8680782212,-0.858486122,-1.0915482771,0.1004029762,-0.3622946009,-0.1516894594,-0.1023117184,0.2187011559,0.1707137599,0.4639017967,1.6288745544,3.4571260403,-0.4987197889,-0.4567295637,-0.4762325173,-0.3944995557,0.4632171718,-0.171175525,-0.1525770794,-0.1951429806,Move-Forward
-0.1066484356,-0.6375530912,-0.8436089151,-0.7495991451,-0.8643447186,-0.8545877149,-1.0880114389,0.0878080014,-0.3740856185,-0.1616294904,-0.1421082881,0.2034926532,0.1572114594,0.4499501322,1.6288745544,3.4571260403,3.008432476,-0.4601021442,-0.4771061618,-0.3980037236,0.4530756341,-0.1641766693,-0.1370905794,-0.1777589298,Move-Forward
-0.0779987502,-0.6162786971,-0.8275760106,-0.742725601,-0.860611216,-0.8506893078,-1.0844746006,-0.6094138195,-0.3814550044,-0.1715695215,-0.1254660862,0.187483703,0.1422878641,0.4385351339,1.6288745544,3.4571260403,2.9840182805,-0.4623505311,-0.4779798064,-0.384863094,0.472231872,-0.2227125532,-0.1223784045,-0.1612440815,Move-Forward
-0.0580685343,-0.6148604041,-0.8123447513,-0.7152314248,-0.8568777134,-0.8467909007,-1.0809377624,-0.6076145374,-0.393246022,-0.1815095525,-0.1413847141,0.1714747528,0.1287855635,0.4258518025,1.6288745544,3.4571260403,2.9723419261,-0.4612263377,-0.4640014935,-0.3585818348,0.4947686224,-0.2118961398,-0.1068919045,-0.1438600306,Move-Forward
-0.0331557644,-0.6006774747,-0.7963118467,-0.7320334214,-0.8531442108,-0.8428924936,-1.0774009241,-0.6004174089,-0.4028262237,-0.1906849658,-0.1855227277,0.1554658026,0.1145726156,0.4144368042,1.6288745544,3.4571260403,2.9617270585,-0.443239242,-0.4543914034,-0.4076401853,0.5319542607,-0.1972621689,-0.0914054045,-0.1264759797,Move-Forward
-0.009488633,-0.5893311312,-0.7810805874,-0.7282147858,-0.8486640077,-0.8389940865,-1.0738640859,-0.602216691,-0.4124064255,-0.2006249969,-0.1652626559,0.1402572999,0.1003596677,0.4023876393,1.6288745544,3.4571260403,4.2567409093,-0.4499844028,-0.4701170054,-0.3962516397,0.5511104986,-0.1870820152,-0.0766932295,-0.1099611314,Move-Forward
0.0154241369,-0.5758573483,-0.7650476829,-0.7243961502,-0.8456772056,-0.8350956793,-1.0703272476,0.022134204,-0.4227235658,-0.3023191608,-0.2137421135,0.1242483497,0.0861467197,0.390972641,1.6288745544,3.4571260403,4.2567409093,4.5976443283,-0.4849689628,-0.384863094,0.573647249,-0.1737205634,-0.0612067296,-0.0925770805,Move-Forward
0.0365999913,-0.5638018583,-0.751419714,-0.7205775147,-0.841943703,-0.8311972722,-1.067497777,0.0095392292,-0.4323037676,-0.3160822807,-0.2289371674,0.107438952,0.0712231244,0.3789234762,1.6288745544,3.4571260403,4.2567409093,4.5976443283,-0.4858426074,-0.3690943385,0.5928034869,-0.1629041501,-0.0457202296,-0.0751930297,Move-Forward
0.0615127612,-0.5496189288,-0.7361884547,-0.6984294283,-0.8352233983,-0.8272988651,-1.0639609388,-0.0039553867,-0.5288427237,-0.2312097078,-0.2065063736,0.0914300018,0.0577208239,0.3694109776,1.6288745544,3.4571260403,4.2567409093,4.5976443283,-0.4858426074,-0.4102683112,0.6142133998,-0.1508152176,-0.0302337296,-0.0578089788,Move-Forward
0.0864255311,-0.5375634388,-0.7201555502,-0.6923196113,-0.8344766978,-0.823400458,-1.0604241006,-0.0129517973,-0.539159864,-0.2411497389,-0.2180835575,0.0754210516,0.0435078759,0.3592643125,1.6288745544,0.5697313502,4.2567409093,4.5976443283,-0.4840953183,-0.4286651927,-0.2466904676,-0.1380900254,-0.0147472296,-0.040424928,Move-Forward
0.1100926625,-0.5191256306,-0.7041226457,-0.6885009757,-0.8285030937,-0.8202817323,-1.05759463,-0.0255467721,-0.5421076184,-0.2503251522,-0.2542622572,0.0594121014,0.0271629858,0.3478493142,1.6288745544,0.5515258351,4.2567409093,4.5976443283,-0.4823480292,-0.4085162273,-0.2297879048,-0.1253648333,0.0007392703,-0.021302472,Move-Forward
0.1362510709,-0.5077792871,-0.6856848055,-0.6854460673,-0.8255162916,-0.8163833252,-1.0533504241,-0.2738477044,-0.469887636,-0.2595005654,-0.286099513,0.0434031512,0.0150819801,0.3345318162,1.6288745544,0.5497052836,4.2567409093,4.5976443283,3.4438105961,-0.4155245631,-0.2128853419,-0.1132759007,0.0154514453,-0.0030492186,Move-Forward
0.1611638408,-0.4928872112,-0.6696519009,-0.6846823402,-0.8240228906,-0.8132645995,-1.0512283211,-0.2882419614,-0.4794678377,-0.2694405965,-0.2593272752,0.027394201,0.0008690322,0.3224826514,1.6288745544,0.5287689413,4.2567409093,4.5976443283,-0.4762325173,-0.4304172766,-0.2016169667,-0.1005507086,0.0309379453,0.0134656297,Move-Forward
0.1848309722,-0.4772859889,-0.6568255773,-0.6785725232,-0.8210360885,-0.8093661924,-1.0476914829,-0.5068547388,-0.4883111009,-0.2786160098,-0.3143188988,0.0121856983,-0.0126332684,-0.0383581276,1.6288745544,0.511473702,4.2567409093,4.5976443283,3.1458978032,-0.4251610248,-0.1880949164,-0.0884617761,0.0456501203,0.0334572882,Move-Forward
0.2134806576,-0.4701945242,-0.6383877371,-0.677045069,-0.8173025859,-0.8062474667,-1.0448620123,-0.5158511493,-0.4956804869,-0.2862621875,-0.3309611007,-0.0030228043,-0.0268462163,0.2983843217,1.6288745544,0.5005503929,4.2567409093,4.5976443283,3.4438105961,-0.4435579063,-0.191475429,-0.0776453627,0.0611366202,0.0517105416,Move-Forward
0.3903613238,-0.3822603618,-0.5606281501,-0.677045069,-0.7986350729,-0.7867554311,-1.027177821,-0.5482382275,-0.6386465745,-0.4781812487,-0.3823348543,-0.0846684504,-0.0986216034,0.238772664,1.6288745544,0.5123839777,4.2567409093,0.6966929481,3.4438105961,-0.4470620742,-0.264719868,-0.0095655848,0.1393434451,0.1342847832,Move-Forward
0.3816418544,-0.1354773901,-0.5445952456,-0.6739901605,-0.7956482708,-0.782857024,-1.0243483504,-0.1407008277,-0.6504375921,-0.3413146672,-0.3772698363,-0.1006774006,-0.1128345513,0.2273576657,1.6288745544,0.5005503929,4.2567409093,0.6876994003,3.4438105961,-0.4409297803,-0.2545783303,0.0012508285,0.1525069701,0.1490612265,Move-Forward
0.4576258026,-0.079454819,-0.4820669179,-0.6403861674,-0.7792208594,-0.7688227584,-1.0102009974,-0.5158511493,-0.6872845219,-0.5255875506,-0.4655458637,-0.1631123063,-0.1711076378,-0.1791431064,-0.1555128784,0.4395619174,0.5447216991,0.6584703697,3.4438105961,0.7390987587,-0.3244422567,0.0508790779,0.21445297,0.2168590248,Slight-Left-Turn
0.481292934,-0.2439768001,-0.4652323682,-0.6526058013,-0.7553264428,-0.7649243513,-1.0073715268,-0.5419407401,-0.6953908465,-0.5370568172,-0.4792937696,-0.178320809,-0.1846099383,-0.1911922713,-0.1700864445,0.4777934991,0.5415372388,0.6539735958,3.4438105961,0.7583716821,-0.3075396938,0.0629680104,0.2291651449,0.2325046706,Slight-Left-Turn
0.5049600654,0.3261769621,-0.4500011089,-0.6358038047,-0.7725005548,-0.7618056256,-1.0045420562,-0.510453303,-0.699812478,-0.5508199371,-0.4105542401,-0.1935293117,-0.1981122389,-0.2032414361,-0.1794135268,0.46687019,0.5404757521,0.6494768219,0.3912965247,0.7750164796,-0.3447253321,0.0788745006,0.2438773199,0.2490195189,Slight-Left-Turn
0.5248902813,0.3382324521,-0.4323649139,-0.6190018081,-0.741139133,-0.7579072185,-1.0017125856,-0.2144713945,-0.7152881885,-0.5645830571,-0.5169196173,-0.2087378144,-0.2116145394,-0.2178272673,-0.1928212076,0.4577674325,0.536229805,0.6461042414,0.3851810129,3.4373080386,-0.3312032818,0.0865096159,0.2585894949,0.2655343673,Slight-Left-Turn
0.5522943282,0.3474513562,-0.4083155571,-0.6403861674,-0.7680203516,-0.7547884928,-0.9974683797,-0.6121127427,-0.7167620657,-0.5737584703,-0.5183667653,-0.2247467646,-0.2251168399,-0.2273397658,-0.2033141752,0.4468441235,0.5330453447,0.6416074675,0.3825600792,0.3878059271,-0.3176812315,0.0985985484,0.2733016699,0.2829184181,Slight-Left-Turn
0.577207098,0.3587976998,0.2642647879,-0.6426773487,-0.7650335496,-0.7508900857,-0.9953462768,-0.2333638568,-0.6202231096,-0.6211647723,-0.5415211331,-0.2391548198,-0.2386191405,-0.2393889307,-0.2126412575,0.4277283326,0.5425987256,0.6416074675,0.3799391455,0.3851778012,-0.3481058447,0.110687481,0.2880138448,0.2994332664,Slight-Left-Turn
